_id,ServiceId,ClientId,OperationCount,TransactionTimeStamp,Service,Status
"ObjectId(""5fb4eceee566a674ed4d3bd2"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T09:44:14.039Z""""",Footbal Nigeria,0
"ObjectId(""5fb4eceee566a674ed4d3bd3"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T09:44:14.039Z""""",Footbal Nigeria,0
"ObjectId(""5fb4eceee566a674ed4d3bd4"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T09:44:14.039Z""""",Footbal Nigeria,0
"ObjectId(""5fb4eceee566a674ed4d3bd5"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T09:44:14.039Z""""",Footbal Nigeria,0
"ObjectId(""5fb4eceee566a674ed4d3bd6"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T09:44:14.039Z""""",Footbal Nigeria,0
"ObjectId(""5fb4eceee566a674ed4d3bd7"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T09:44:14.039Z""""",Footbal Nigeria,0
"ObjectId(""5fb4f1ff0e6b5f5344582e69"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T10:05:51.972Z""""",Footbal Tanzania,0
"ObjectId(""5fb4f2020e6b5f5344582e6b"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T10:05:54.636Z""""",Footbal Tanzania,0
"ObjectId(""5fb4f2050e6b5f5344582e6d"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T10:05:57.410Z""""",Footbal Tanzania,0
"ObjectId(""5fb4f2070e6b5f5344582e6f"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T10:05:59.270Z""""",Footbal Tanzania,0
"ObjectId(""5fb4f2090e6b5f5344582e71"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T10:06:01.491Z""""",Footbal Tanzania,0
"ObjectId(""5fb5010ce566a674ed4d3bd8"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T11:10:04.514Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb50b06e566a674ed4d3bd9"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T11:52:38.468Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3bf8"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3bf9"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3bfa"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3bfb"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3bfc"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3bfd"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3bfe"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3bff"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c00"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c01"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c02"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c03"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c04"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c05"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c06"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c07"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c08"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c09"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c0a"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c0b"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c0c"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c0d"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c0e"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c0f"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c10"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dece566a674ed4d3c11"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dede566a674ed4d3c12"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dede566a674ed4d3c13"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dede566a674ed4d3c14"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb50dede566a674ed4d3c15"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T12:05:00.899Z""""",Footbal Nigeria,0
"ObjectId(""5fb529a49f2423e0545476c7"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T14:03:16.162Z""""",Footbal Nigeria,0
"ObjectId(""5fb52ad39f2423e0545476cb"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:08:19.684Z""""",Footbal Egypt,0
"ObjectId(""5fb52ad69f2423e0545476cd"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:08:22.871Z""""",Footbal Egypt,0
"ObjectId(""5fb52ad89f2423e0545476cf"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:08:24.410Z""""",Footbal Egypt,0
"ObjectId(""5fb52ada9f2423e0545476d1"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:08:26.351Z""""",Footbal Egypt,0
"ObjectId(""5fb52adc9f2423e0545476d3"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:08:28.661Z""""",Footbal Egypt,0
"ObjectId(""5fb52ade9f2423e0545476d5"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:08:30.781Z""""",Footbal Egypt,0
"ObjectId(""5fb52ae39f2423e0545476d7"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:08:35.373Z""""",Footbal Egypt,0
"ObjectId(""5fb52ae59f2423e0545476d9"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:08:37.252Z""""",Footbal Egypt,0
"ObjectId(""5fb52b119f2423e0545476db"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:09:21.104Z""""",Footbal Egypt,0
"ObjectId(""5fb52b129f2423e0545476dd"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:09:22.801Z""""",Footbal Egypt,0
"ObjectId(""5fb52b1b9f2423e0545476df"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:09:31.178Z""""",Footbal Egypt,0
"ObjectId(""5fb52b299f2423e0545476e1"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:09:45.400Z""""",Footbal Egypt,0
"ObjectId(""5fb52b2f9f2423e0545476e3"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:09:51.845Z""""",Footbal Egypt,0
"ObjectId(""5fb52b469f2423e0545476e5"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:10:14.152Z""""",Footbal Egypt,0
"ObjectId(""5fb52b499f2423e0545476e7"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:10:17.285Z""""",Footbal Egypt,0
"ObjectId(""5fb52ba99f2423e0545476e9"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:11:53.273Z""""",Footbal Egypt,0
"ObjectId(""5fb52bac9f2423e0545476eb"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:11:56.161Z""""",Footbal Egypt,0
"ObjectId(""5fb52bae9f2423e0545476ed"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:11:58.813Z""""",Footbal Egypt,0
"ObjectId(""5fb52bb19f2423e0545476ef"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:01.384Z""""",Footbal Egypt,0
"ObjectId(""5fb52bb39f2423e0545476f1"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:03.845Z""""",Footbal Egypt,0
"ObjectId(""5fb52bb69f2423e0545476f3"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:06.446Z""""",Footbal Egypt,0
"ObjectId(""5fb52bc09f2423e0545476f5"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:16.358Z""""",Footbal Egypt,0
"ObjectId(""5fb52bc29f2423e0545476f7"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:18.110Z""""",Footbal Egypt,0
"ObjectId(""5fb52bc39f2423e0545476f9"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:19.445Z""""",Footbal Egypt,0
"ObjectId(""5fb52bc49f2423e0545476fb"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:20.775Z""""",Footbal Egypt,0
"ObjectId(""5fb52bc99f2423e0545476fd"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:25.840Z""""",Footbal Egypt,0
"ObjectId(""5fb52bcf9f2423e0545476ff"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:31.921Z""""",Footbal Egypt,0
"ObjectId(""5fb52bd79f2423e054547701"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:39.413Z""""",Footbal Egypt,0
"ObjectId(""5fb52be19f2423e054547703"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T14:12:49.196Z""""",Footbal Egypt,0
"ObjectId(""5fb52c979f2423e054547705"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:15:51.008Z""""",Footbal Benin,0
"ObjectId(""5fb52c989f2423e054547707"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:15:52.640Z""""",Footbal Benin,0
"ObjectId(""5fb52c9e9f2423e054547709"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:15:58.759Z""""",Footbal Benin,0
"ObjectId(""5fb52ca59f2423e05454770b"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:16:05.258Z""""",Footbal Benin,0
"ObjectId(""5fb52cab9f2423e05454770d"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:16:11.281Z""""",Footbal Benin,0
"ObjectId(""5fb52cb19f2423e05454770f"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:16:17.511Z""""",Footbal Benin,0
"ObjectId(""5fb52d259f2423e054547711"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:18:13.313Z""""",Footbal Benin,0
"ObjectId(""5fb52d329f2423e054547713"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:18:26.032Z""""",Footbal Benin,0
"ObjectId(""5fb52d369f2423e054547715"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:18:30.640Z""""",Footbal Benin,0
"ObjectId(""5fb52d3c9f2423e054547717"")",5f8dce4e10306b193d6dc074,10003,1,"2020-11-18T14:18:36.005Z""""",Footbal Benin,0
"ObjectId(""5fb52e7b945f7dd38530a0ba"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T14:23:55.339Z""""",Footbal Nigeria,0
"ObjectId(""5fb52e90945f7dd38530a0bc"")",5fab843aed0f82781e57f22b,10003,1,"2020-11-18T14:24:16.722Z""""",Footbal Morocco,0
"ObjectId(""5fb52e9f945f7dd38530a0be"")",5fab843aed0f82781e57f22b,10003,1,"2020-11-18T14:24:31.351Z""""",Footbal Morocco,0
"ObjectId(""5fb52ec69f2423e05454771a"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:25:10.694Z""""",Footbal Ghana,0
"ObjectId(""5fb52ec69f2423e05454771b"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:25:10.694Z""""",Footbal Ghana,0
"ObjectId(""5fb52f399f2423e05454771d"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:27:05.907Z""""",Footbal Ghana,0
"ObjectId(""5fb52f479f2423e05454771f"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:27:19.602Z""""",Footbal Ghana,0
"ObjectId(""5fb52f509f2423e054547721"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:27:28.503Z""""",Footbal Ghana,0
"ObjectId(""5fb52f5a9f2423e054547723"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:27:38.352Z""""",Footbal Ghana,0
"ObjectId(""5fb52f619f2423e054547725"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:27:45.332Z""""",Footbal Ghana,0
"ObjectId(""5fb52f6b9f2423e054547727"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:27:55.770Z""""",Footbal Ghana,0
"ObjectId(""5fb52f6e9f2423e054547729"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:27:58.934Z""""",Footbal Ghana,0
"ObjectId(""5fb52f709f2423e05454772b"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:00.499Z""""",Footbal Ghana,0
"ObjectId(""5fb52f729f2423e05454772d"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:02.117Z""""",Footbal Ghana,0
"ObjectId(""5fb52f739f2423e05454772f"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:03.625Z""""",Footbal Ghana,0
"ObjectId(""5fb52f749f2423e054547731"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:04.981Z""""",Footbal Ghana,0
"ObjectId(""5fb52f779f2423e054547733"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:07.068Z""""",Footbal Ghana,0
"ObjectId(""5fb52f7d9f2423e054547735"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:13.701Z""""",Footbal Ghana,0
"ObjectId(""5fb52f849f2423e054547737"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:20.046Z""""",Footbal Ghana,0
"ObjectId(""5fb52f859f2423e054547739"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:21.291Z""""",Footbal Ghana,0
"ObjectId(""5fb52f869f2423e05454773b"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:22.474Z""""",Footbal Ghana,0
"ObjectId(""5fb52f879f2423e05454773d"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:23.642Z""""",Footbal Ghana,0
"ObjectId(""5fb52f889f2423e05454773f"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:24.842Z""""",Footbal Ghana,0
"ObjectId(""5fb52f899f2423e054547741"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:25.878Z""""",Footbal Ghana,0
"ObjectId(""5fb52f8b9f2423e054547743"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:27.069Z""""",Footbal Ghana,0
"ObjectId(""5fb52f8c9f2423e054547745"")",5f8dce4e10306b193d6dc075,10003,1,"2020-11-18T14:28:28.343Z""""",Footbal Ghana,0
"ObjectId(""5fb530819f2423e05454774f"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:32:33.955Z""""",Footbal Senegal,0
"ObjectId(""5fb530819f2423e054547750"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:32:33.955Z""""",Footbal Senegal,0
"ObjectId(""5fb5308ba14c524143f99fba"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T14:32:43.939Z""""",Footbal Tanzania,0
"ObjectId(""5fb5308e9f2423e054547753"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:32:46.907Z""""",Footbal Senegal,0
"ObjectId(""5fb5308e9f2423e054547754"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:32:46.907Z""""",Footbal Senegal,0
"ObjectId(""5fb530979f2423e054547756"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:32:55.261Z""""",Footbal Senegal,0
"ObjectId(""5fb5309f9f2423e054547758"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:33:03.375Z""""",Footbal Senegal,0
"ObjectId(""5fb530a09f2423e05454775a"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:33:04.475Z""""",Footbal Senegal,0
"ObjectId(""5fb530a19f2423e05454775c"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:33:05.597Z""""",Footbal Senegal,0
"ObjectId(""5fb530a29f2423e05454775e"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:33:06.768Z""""",Footbal Senegal,0
"ObjectId(""5fb530a89f2423e054547760"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:33:12.227Z""""",Footbal Senegal,0
"ObjectId(""5fb530ad9f2423e054547762"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:33:17.497Z""""",Footbal Senegal,0
"ObjectId(""5fb530b49f2423e054547764"")",5f8dce4e10306b193d6dc077,10003,1,"2020-11-18T14:33:24.988Z""""",Footbal Senegal,0
"ObjectId(""5fb531439f2423e054547766"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T14:35:47.819Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb5315a9f2423e054547768"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T14:36:10.791Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb5315c9f2423e05454776a"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T14:36:12.274Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb531669f2423e05454776c"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T14:36:22.224Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb531679f2423e05454776e"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T14:36:23.330Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb531889f2423e054547770"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T14:36:56.695Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb531969f2423e054547772"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T14:37:10.776Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb5319c9f2423e054547774"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T14:37:16.890Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb531fe9f2423e054547776"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:38:54.428Z""""",Footbal South Africa,0
"ObjectId(""5fb53204f620a1bdcb3a9956"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T14:39:00.271Z""""",Footbal Tanzania,0
"ObjectId(""5fb5320a9f2423e054547778"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:39:06.056Z""""",Footbal South Africa,0
"ObjectId(""5fb532169f2423e05454777a"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:39:18.511Z""""",Footbal South Africa,0
"ObjectId(""5fb5321c9f2423e05454777c"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:39:24.627Z""""",Footbal South Africa,0
"ObjectId(""5fb532239f2423e05454777e"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:39:31.124Z""""",Footbal South Africa,0
"ObjectId(""5fb532289f2423e054547780"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:39:36.731Z""""",Footbal South Africa,0
"ObjectId(""5fb532319f2423e054547782"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:39:45.598Z""""",Footbal South Africa,0
"ObjectId(""5fb532889f2423e054547784"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:41:12.296Z""""",Footbal South Africa,0
"ObjectId(""5fb532899f2423e054547786"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:41:13.878Z""""",Footbal South Africa,0
"ObjectId(""5fb5328b9f2423e054547788"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:41:15.343Z""""",Footbal South Africa,0
"ObjectId(""5fb53296947ffbccbfd89335"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T14:41:26.241Z""""",Footbal Tanzania,0
"ObjectId(""5fb532a8947ffbccbfd89337"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T14:41:44.514Z""""",Footbal Nigeria,0
"ObjectId(""5fb532ac9f2423e05454778a"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:41:48.599Z""""",Footbal South Africa,0
"ObjectId(""5fb532b39f2423e05454778c"")",5f8dce4e10306b193d6dc07a,10003,1,"2020-11-18T14:41:55.321Z""""",Footbal South Africa,0
"ObjectId(""5fb532e59f2423e05454778e"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T14:42:45.405Z""""",Footbal Kenya,0
"ObjectId(""5fb532e99f2423e054547790"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T14:42:49.194Z""""",Footbal Kenya,0
"ObjectId(""5fb532ef9f2423e054547792"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T14:42:55.077Z""""",Footbal Kenya,0
"ObjectId(""5fb532f59f2423e054547794"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T14:43:01.824Z""""",Footbal Kenya,0
"ObjectId(""5fb532fb9f2423e054547796"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T14:43:07.651Z""""",Footbal Kenya,0
"ObjectId(""5fb533019f2423e054547798"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T14:43:13.637Z""""",Footbal Kenya,0
"ObjectId(""5fb533079f2423e05454779a"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T14:43:19.911Z""""",Footbal Kenya,0
"ObjectId(""5fb5330d9f2423e05454779c"")",5fab843aed0f82781e57f22a,10003,1,"2020-11-18T14:43:25.145Z""""",Footbal Kenya,0
"ObjectId(""5fb534049f2423e05454779d"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T14:47:32.048Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb534179f2423e05454779e"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T14:47:51.260Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb534599f2423e05454779f"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T14:48:57.354Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb536593935d22fc3ec2390"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T14:57:29.216Z""""",Footbal Nigeria,0
"ObjectId(""5fb538bf824c19893d437ece"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:07:42.993Z""""",Footbal Tanzania,0
"ObjectId(""5fb538c1824c19893d437ed0"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:07:45.245Z""""",Footbal Tanzania,0
"ObjectId(""5fb538c3824c19893d437ed2"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:07:47.172Z""""",Footbal Tanzania,0
"ObjectId(""5fb538d3824c19893d437ed4"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T15:08:03.069Z""""",Footbal Nigeria,0
"ObjectId(""5fb53c48824c19893d437ed6"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T15:22:48.520Z""""",Footbal Nigeria,0
"ObjectId(""5fb53c49824c19893d437ed8"")",5f8dce4c10306b193d6dc073,10003,1,"2020-11-18T15:22:49.909Z""""",Footbal Nigeria,0
"ObjectId(""5fb53c50824c19893d437eda"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:22:56.081Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb53c54824c19893d437edc"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:23:00.301Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb53c56824c19893d437ede"")",5f8dce4e10306b193d6dc078,10003,1,"2020-11-18T15:23:02.755Z""""",Footbal Cote d'Ivoire,0
"ObjectId(""5fb53d1d824c19893d437ee0"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:26:21.601Z""""",Footbal Egypt,0
"ObjectId(""5fb53d1f824c19893d437ee2"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:26:23.263Z""""",Footbal Egypt,0
"ObjectId(""5fb53d21824c19893d437ee4"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:26:25.275Z""""",Footbal Egypt,0
"ObjectId(""5fb53d23824c19893d437ee6"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:26:27.260Z""""",Footbal Egypt,0
"ObjectId(""5fb54b464149eb8091665b8f"")",5fa8d4bb3317e55c653732ef,10003,1,"2020-11-18T16:26:46.414Z""""",Fraud Prevention Nigeria,0
"ObjectId(""5fb53dc1824c19893d437ee8"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:29:05.188Z""""",Footbal Egypt,0
"ObjectId(""5fb53dc3824c19893d437eea"")",5f8dce4e10306b193d6dc079,10003,1,"2020-11-18T15:29:07.865Z""""",Footbal Egypt,0
"ObjectId(""5fb53ddf824c19893d437eec"")",5fab843aed0f82781e57f22c,10003,1,"2020-11-18T15:29:35.804Z""""",Footbal Tanzania,0
